nflId,height,weight,birthDate,collegeName,Position,displayName
48033,3-Jun,245,10/27/96,Air Force,LS,Austin Cutting
43044,Jun-00,190,7/18/92,Fresno State,FS,Curtis Riley
47909,1-Jun,200,7/21/96,Georgia,WR,Riley Ridley
40118,4-Jun,317,9/9/89,"California, Pa.",G,Eric Kush
48263,3-Jun,225,4/25/96,Princeton,QB,John Lovett
52650,4-Jun,250,7/28/99,Miami,OLB,Jonathan Garvin
52708,9-May,205,9/12/96,Baylor,RB,Jamycal Hasty
47935,1-Jun,232,9/8/96,Pittsburgh,RB,Qadree Ollison
42568,6-Jun,320,9/10/91,Eastern Washington,T,Jake Rodgers
37079,3-Jun,220,2/8/89,Alabama,WR,Julio Jones
41376,9-May,186,12/18/91,Purdue,CB,Ricardo Allen
46094,4-Jun,245,8/24/93,South Carolina,TE,Hayden Hurst
46263,Jun-00,184,1/22/96,Louisiana State,WR,Russell Gage
48364,2-Jun,230,10/9/96,Illinois,OLB,Del'Shawn Phillips
43008,2-Jun,202,7/22/92,Florida,CB,Quinton Dunbar
53028,9-May,170,3/31/98,Northern Arizona,CB,Khalil Dorsey
43392,1-Jun,294,7/1/94,Notre Dame,DT,Sheldon Day
52450,2-Jun,220,10/5/98,Colorado,WR,Laviska Shenault
43068,Jun-00,215,11/19/90,Texas A&amp;M,K,Josh Lambo
44873,2-Jun,220,9/20/94,North Carolina State,SS,Josh Jones
43516,5-Jun,265,3/19/94,Vanderbilt,DE,Stephen Weatherly
41969,7-Jun,320,6/16/90,South Dakota State,G,Bryan Witzmann
44820,11-May,205,6/7/96,Stanford,RB,Christian McCaffrey
44852,11-May,195,8/11/96,Ohio State,WR,Curtis Samuel
43987,10-May,185,3/5/93,North Carolina A&amp;T,CB,Tony McRae
47833,2-Jun,240,8/9/98,Alabama,TE,Irv Smith
40488,2-Jun,200,8/22/90,Minn. State-Mankato,WR,Adam Thielen
46221,1-Jun,209,4/27/95,Arizona,SS,Dane Cruikshank
38629,3-Jun,308,7/2/89,Georgia,C,Ben Jones
53063,3-Jun,270,10/28/97,Texas State,C,Aaron Brewer
53085,4-Jun,300,6/10/96,Yale,G,Dieter Eiselen
38548,2-Jun,247,4/26/89,South Carolina,DE,Melvin Ingram
46188,2-Jun,216,3/24/96,West Virginia,OLB,Kyzir White
52746,Jun-00,210,1/5/97,Arkansas State,WR,Kirk Merritt
49410,11-May,190,7/18/98,Washington State,FS,Jalen Thompson
41242,4-Jun,315,11/20/90,Notre Dame,G,Zack Martin
42362,5-Jun,313,8/23/92,Florida State,T,Cameron Erving
43206,6-Jun,248,1/9/93,Penn State,TE,Ross Travis
46905,4-Jun,305,6/12/95,Houston,DE,Nick Thurman
47901,5-Jun,310,8/20/96,Arkansas,G,Hjalte Froholdt
52487,3-Jun,264,8/14/97,Florida,DE,Jabari Zuniga
52860,4-Jun,310,1/31/97,Baylor,C,Sam Tecklenburg
37308,4-Jun,315,3/17/90,Arizona State,DT,Lawrence Guy
48085,7-Jun,326,6/5/97,Florida,T,Fred Johnson
48465,3-Jun,310,2/20/96,Mississippi State,G,Deion Calhoun
48531,5-Jun,315,2/12/97,Texas A&amp;M,G,Keaton Sutherland
39124,4-Jun,260,1/25/90,Missouri,LS,Beau Brinkley
43344,2-Jun,203,11/15/94,Pittsburgh,WR,Tyler Boyd
40000,3-Jun,255,10/20/89,Southern Mississippi,OLB,Jamie Collins
43716,10-May,211,10/20/92,Florida,CB,Brian Poole
44924,Jun-00,204,1/20/95,Colorado,FS,Tedric Thompson
45800,2-Jun,220,6/25/93,Oklahoma State University,LB,Derrick Moncrief
44857,6-Jun,257,10/24/94,Ashland,TE,Adam Shaheen
52492,5-Jun,252,8/25/98,Alabama,LB,Terrell Lewis
43787,5-Jun,294,7/23/93,Texas-El Paso,DT,Roy Robertson-Harris
52659,5-Jun,242,11/28/96,Louisiana State,TE,Stephen Sullivan
46113,1-Jun,195,10/23/95,Washington,WR,Dante Pettis
32224,5-Jun,255,3/11/85,Miami,TE,Greg Olsen
38138,Jun-00,205,7/21/89,Carson-Newman,P,Chris Jones
45501,5-Jun,246,2/28/94,Tennessee,TE,Jason Croom
52587,3-Jun,265,NA,Utah,DE,Bradlee Anae
45797,1-Jun,196,12/1/93,Mississippi State,WR,Fred Brown
48576,3-Jun,215,6/23/95,Findlay,WR,Jason Moore
46380,3-Jun,300,2/13/95,Texas Christian,C,Patrick Morris
43292,5-Jun,280,7/11/95,Ohio State,DE,Joey Bosa
35481,6-Jun,265,5/14/89,Arizona,TE,Rob Gronkowski
41233,5-Jun,231,8/21/93,Texas A&amp;M,WR,Mike Evans
42033,5-Jun,245,7/3/91,Harvard,TE,Cameron Brate
46535,10-May,195,4/29/96,Southern Illinois,CB,Craig James
47886,5-Jun,227,5/16/96,Iowa State,TE,Hakeem Butler
42415,4-Jun,340,3/15/93,Louisville,G,Jamon Brown
43405,3-Jun,305,11/2/94,Texas,DT,Hassan Ridgeway
44997,2-Jun,230,2/23/95,Nebraska,OLB,Nathan Gerry
33130,10-May,175,12/1/86,California,WR,DeSean Jackson
44838,2-Jun,265,11/2/95,UCLA,DE,Takkarist McKinley
52681,5-Jun,280,8/27/97,Ferris State,DE,Austin Edwards
43461,1-Jun,198,10/7/94,Colorado State,WR,Rashard Higgins
46162,3-Jun,214,4/18/97,Alabama,SS,Ronnie Harrison
47938,1-Jun,240,2/14/98,Alabama,OLB,Mack Wilson
42569,5-Jun,310,8/21/94,Florida State,T,Bobby Hart
45643,Jun-00,237,5/19/94,Missouri State,ILB,Dylan Cole
40657,3-Jun,235,7/18/90,West Alabama,ILB,Deon Lacey
52476,1-Jun,200,10/10/96,California,SS,Ashtyn Davis
42394,3-Jun,251,1/5/93,Utah,DE,Nate Orchard
38541,3-Jun,346,8/18/90,Memphis,DT,Dontari Poe
45509,3-Jun,254,6/9/94,San Jose State,OLB,Isaiah Irving
42395,6-Jun,341,9/21/92,Oklahoma,DT,Jordan Phillips
42412,10-May,182,9/28/92,Kansas State,WR,Tyler Lockett
38635,2-Jun,241,9/4/89,Florida State,OLB,Nigel Bradham
43432,8-May,210,2/22/93,Texas Tech,RB,DeAndre Washington
40463,3-Jun,263,7/2/91,Pennsylvania,OLB,Brandon Copeland
52509,4-Jun,251,4/14/99,Virginia Tech,TE,Dalton Keene
46844,10-May,185,5/23/96,Wyoming,WR,Rico Gafford
34677,1-Jun,307,5/22/86,Penn State,C,A.Q. Shipley
44923,Jun-00,176,11/21/93,Oklahoma,WR,Dede Westbrook
37279,5-Jun,255,8/3/88,Nevada,TE,Virgil Green
52512,Jun-00,198,8/18/97,Utah,SS,Terrell Burgess
32202,11-May,180,4/12/85,Ohio State,WR,Ted Ginn
38642,6-Jun,325,8/1/89,Mississippi,T,Bobby Massie
46542,3-Jun,210,12/26/94,Temple,WR,Keith Kirkwood
35559,1-Jun,300,3/28/88,Georgia,DT,Geno Atkins
52428,4-Jun,250,7/25/99,Louisiana State,DE,K'Lavon Chaisson
43902,10-May,202,12/7/92,Louisville,K,Jon Brown
52475,5-Jun,241,12/27/97,Notre Dame,DE,Julian Okwara
43330,2-Jun,252,9/23/93,Alabama,MLB,Reggie Ragland
38696,2-Jun,198,3/12/90,California,WR,Marvin Jones
44908,4-Jun,213,11/3/93,Northern Illinois,WR,Kenny Golladay
47791,5-Jun,248,7/3/97,Iowa,TE,T.J. Hockenson
46099,10-May,191,2/11/97,Central Florida,CB,Mike Hughes
38697,4-Jun,225,3/31/90,Boise State,FS,George Iloka
46195,9-May,195,9/11/95,Southern Mississippi,RB,Ito Smith
46143,6-Jun,315,9/10/96,Louisville,T,Geron Christian
43420,2-Jun,237,1/9/94,Stanford,ILB,Blake Martinez
37125,10-May,200,12/8/88,Clemson,FS,Marcus Gilchrist
53013,1-Jun,205,9/5/96,Liberty,SS,Elijah Benton
43641,9-May,184,3/9/94,Mississippi,CB,Mike Hilton
44767,9-May,183,12/5/93,Louisiana State,WR,Cyril Grayson
46248,10-May,180,10/11/94,Tulane,CB,Parry Nickerson
35794,5-Jun,308,4/6/88,Air Force,C,Ben Garland
42389,1-Jun,215,2/12/92,Samford,SS,Jaquiski Tartt
42350,3-Jun,216,6/25/92,West Virginia,WR,Kevin White
44959,4-Jun,250,10/9/93,Iowa,TE,George Kittle
44958,6-Jun,250,7/11/95,Michigan,TE,Jake Butt
40347,3-Jun,328,4/20/91,Wyoming,NT,Mike Purcell
46367,8-May,190,7/24/94,Colorado,RB,Phillip Lindsay
40621,1-Jun,215,11/15/90,Kansas,SS,Bradley McDougald
43944,2-Jun,303,2/11/93,Boise State,C,Marcus Henry
28955,3-Jun,218,8/31/83,Pittsburgh,WR,Larry Fitzgerald
47821,3-Jun,329,12/28/96,Oklahoma,T,Cody Ford
45305,3-Jun,270,6/25/94,Florida,DE,Bryan Cox
43472,1-Jun,236,7/3/93,Oklahoma,OLB,Devante Bond
48013,4-Jun,253,5/9/96,Prairie View,DE,Quinton Bell
46081,4-Jun,347,2/5/95,Washington,NT,Vita Vea
41983,2-Jun,195,2/22/91,West Alabama,WR,Seth Roberts
48211,3-Jun,240,5/18/96,Texas A&amp;M,MLB,Otaro Alaka
43455,3-Jun,347,7/1/94,Clemson,NT,D.J. Reader
40399,4-Jun,318,9/8/91,Georgia,DT,Abry Jones
33469,76,210,6/29/85,North Carolina State,K,Stephen Hauschka
39972,4-Jun,285,7/24/90,UCLA,DT,Datone Jones
52528,11-May,220,1/30/98,Florida,RB,La'Mical Perine
44858,2-Jun,193,8/16/96,Florida,CB,Quincy Wilson
37737,1-Jun,210,10/24/87,"Monmouth, N.J.",WR,Chris Hogan
42448,9-May,177,6/17/93,Duke,WR,Jamison Crowder
47793,11-May,233,7/18/98,Michigan,ILB,Devin Bush
43317,5-Jun,305,2/21/94,Stanford,G,Joshua Garnett
43298,5-Jun,240,9/8/92,Georgia,OLB,Leonard Floyd
46377,Jun-00,194,11/16/95,North Texas,RB,Jeffery Wilson
44986,3-Jun,215,10/21/93,Utah,CB,Brian Allen
41269,3-Jun,250,3/26/91,Brigham Young,OLB,Kyle Van Noy
44991,3-Jun,311,11/11/94,Louisiana State,NT,Davon Godchaux
52519,4-Jun,335,7/31/97,Georgia,G,Solomon Kindley
46244,2-Jun,200,4/16/95,Texas A&amp;M,WR,Damion Ratley
47841,3-Jun,308,3/25/98,Central Florida,DT,Trysten Hill
41507,1-Jun,212,6/10/91,Michigan State,WR,Bennie Fowler
48542,5-Jun,320,8/23/95,Florida State,G,Derrick Kelly
41237,7-Jun,309,7/22/91,Michigan,T,Taylor Lewan
45280,4-Jun,209,11/18/93,Arkansas,WR,Cody Hollister
48487,9-May,185,4/13/97,Buffalo,CB,Cameron Lewis
44941,3-Jun,205,3/21/96,Tennessee,WR,Josh Malone
43299,1-Jun,203,8/9/95,Ohio State,CB,Eli Apple
46762,Jun-00,215,1/4/96,Louisville,RB,Reggie Bonnafon
39992,3-Jun,315,2/2/89,Purdue,DT,Kawann Short
46228,2-Jun,210,12/22/95,Northern Iowa,WR,Daurice Fountain
46108,3-Jun,305,9/13/97,Iowa,G,James Daniels
48751,3-Jun,284,2/11/96,Nebraska,DE,Freedom Akinmoladun
37082,5-Jun,320,12/12/90,Southern California,T,Tyron Smith
52459,2-Jun,207,NA,Alabama,CB,Trevon Diggs
37740,6-Jun,314,8/8/88,Fresno State,G,Kenny Wiggins
42444,2-Jun,265,8/16/93,Arkansas,DE,Trey Flowers
46466,2-Jun,196,3/28/97,Texas,CB,Holton Hill
42386,4-Jun,257,11/19/92,Mississippi State,ILB,Benardrick McKinney
48017,10-May,200,2/15/97,Washington,RB,Myles Gaskin
42390,1-Jun,205,10/3/92,Utah,SS,Eric Rowe
53010,Jun-00,175,10/28/97,Oklahoma,CB,Parnell Motley
44831,6-Jun,250,11/18/94,Alabama,TE,O.J. Howard
46422,4-Jun,245,12/9/94,Ohio State,TE,Marcus Baugh
46310,Jun-00,181,3/8/96,Virginia Tech,CB,Greg Stroman
46680,10-May,205,4/27/96,Temple,FS,Sean Chandler
47878,4-Jun,250,12/7/96,Old Dominion,OLB,Oshane Ximines
46135,5-Jun,250,12/10/95,Georgia,OLB,Lorenzo Carter
47880,4-Jun,312,3/24/97,Oklahoma,T,Bobby Evans
45478,Jun-00,185,4/15/94,Pittsburgh,CB,Ryan Lewis
47423,Jun-00,170,12/12/94,South Carolina,K,Elliott Fry
45680,1-Jun,215,4/12/94,Miami,ILB,Jamal Carter
47955,2-Jun,190,2/8/97,Washington,CB,Jordan Miller
44728,2-Jun,200,8/31/93,Lamar,WR,Reggie Begelton
52502,3-Jun,240,2/14/97,Cincinnati,TE,Josiah Deguara
38567,5-Jun,320,6/8/89,California,T,Mitchell Schwartz
38590,5-Jun,330,6/24/89,Iowa State,G,Kelechi Osemele
46299,2-Jun,245,10/3/95,Wisconsin,OLB,Leon Jacobs
52735,10-May,182,2/18/97,NA,P,Brandon Wright
44855,Jun-00,181,5/21/96,Washington,CB,Sidney Jones
48480,5-Jun,218,3/27/97,Colorado State,WR,Preston Williams
44932,6-May,191,7/26/95,North Carolina A&amp;T,RB,Tarik Cohen
44962,11-May,190,6/5/93,San Diego State,SS,Damontae Kazee
46095,1-Jun,190,12/20/94,Alabama,WR,Calvin Ridley
45150,7-May,153,2/1/94,Akron,WR,JoJo Natson
43441,3-Jun,310,1/11/94,Temple,DT,Matt Ioannidis
52410,5-Jun,265,4/14/99,Ohio State,DE,Chase Young
43112,1-Jun,305,3/4/92,Colorado,C,Daniel Munyer
41227,5-Jun,255,2/14/93,South Carolina,DE,Jadeveon Clowney
42899,9-May,180,1/27/93,South Carolina,WR,Damiere Byrd
34683,10-May,200,5/22/86,Kent State,WR,Julian Edelman
43988,75,190,8/22/91,Cincinnati,WR,Johnny Holton
37669,74,240,10/3/86,New Mexico State,LS,Kyle Nelson
43969,11-May,191,9/15/93,Penn State,CB,Trevor Williams
43456,11-May,207,10/27/94,Midwestern State,FS,Marqui Christian
48654,4-Jun,277,5/5/97,Tennessee,DE,Kyle Phillips
52800,1-Jun,230,5/15/97,Tulane,RB,Darius Bradwell
37152,1-Jun,305,12/5/89,Southern California,DT,Jurrell Casey
45311,4-Jun,308,9/2/95,Virginia,T,Eric Smith
37080,4-Jun,265,9/25/89,Missouri,DE,Aldon Smith
43295,6-Jun,315,3/18/94,Notre Dame,T,Ronnie Stanley
42500,6-Jun,260,1/14/93,Auburn,TE,C.J. Uzomah
47948,4-Jun,275,12/20/96,Miami,DE,Joe Jackson
33221,72,210,5/19/86,Grand Valley State,CB,Brandon Carr
52754,4-Jun,240,6/10/97,Mississippi State,TE,Farrod Green
38622,10-May,183,11/14/89,Florida International,WR,T.Y. Hilton
44815,2-Jun,280,8/26/95,Stanford,DE,Solomon Thomas
47785,4-Jun,266,10/23/97,Ohio State,DE,Nick Bosa
39950,6-Jun,317,5/8/90,Oklahoma,T,Lane Johnson
49475,Jun-00,191,10/12/95,South Florida,CB,Mazzi Wilkins
38551,5-Jun,265,2/27/90,Syracuse,OLB,Chandler Jones
43393,9-May,185,3/14/94,Temple,CB,Tavon Young
37100,2-Jun,210,7/26/88,Colorado,CB,Jimmy Smith
42391,11-May,240,12/5/92,Miami,ILB,Denzel Perryman
44907,1-Jun,216,11/26/95,Michigan,SS,Delano Hill
38545,3-Jun,250,11/1/87,West Virginia,OLB,Bruce Irvin
47830,2-Jun,195,7/18/97,Utah,FS,Marquise Blair
46775,1-Jun,198,11/17/95,Maryland,CB,J.C. Jackson
40051,4-Jun,260,2/8/91,Texas,DE,Alex Okafor
43300,10-May,204,6/3/95,Florida,CB,Vernon Hargreaves
41277,74,295,9/24/92,Florida State,DT,Timmy Jernigan
48216,11-May,194,2/13/97,UCLA,CB,Nate Meadors
40733,3-Jun,324,11/22/89,Oklahoma State,G,Lane Taylor
41235,5-Jun,255,3/18/92,UCLA,OLB,Anthony Barr
40057,4-Jun,310,9/30/91,Colorado,T,David Bakhtiari
45274,5-Jun,300,4/12/94,Vanderbilt,DT,Adam Butler
41249,2-Jun,252,3/19/91,Auburn,DE,Dee Ford
44856,3-Jun,240,6/25/94,South Alabama,TE,Gerald Everett
30869,7-Jun,330,12/12/81,Louisiana State,T,Andrew Whitworth
43478,11-May,196,12/15/93,Purdue,CB,Anthony Brown
44950,8-Jun,358,12/25/93,Southern California,T,Zach Banner
40688,Jun-00,191,8/16/91,Central Florida,CB,A.J. Bouye
46110,2-Jun,250,6/5/96,Boston College,OLB,Harold Landry
40473,74,225,10/23/89,Troy,FS,Brynden Trawick
41353,8-May,176,1/5/93,Oregon,WR,De'Anthony Thomas
43394,6-Jun,310,12/30/92,Cincinnati,G,Parker Ehinger
48005,10-May,204,10/31/96,Florida Atlantic,RB,Kerrith Whyte
47910,1-Jun,210,2/27/97,Southern California,CB,Iman Marshall
34774,5-Jun,328,1/7/86,Tennessee,G,Ramon Foster
35685,71,208,4/1/88,Ohio State,SS,Kurt Coleman
40245,72,230,5/1/90,Delaware,OLB,Paul Worrilow
46723,73,222,12/23/93,Louisiana State,LB,Corey Thompson
43524,4-Jun,209,4/27/92,Sam Houston State,P,Lachlan Edwards
38061,73,234,4/30/89,South Carolina,FB,Patrick DiMarco
42379,1-Jun,223,10/2/93,Alabama,RB,T.J. Yeldon
43993,3-Jun,225,5/13/93,Auburn,WR,Duke Williams
43498,1-Jun,193,5/26/94,Virginia,CB,Maurice Canady
41307,5-Jun,318,11/8/90,Nebraska,C,Spencer Long
37201,70,204,10/27/88,Louisville,RB,Bilal Powell
37265,72,205,10/27/87,Texas Christian,FS,Colin Jones
42374,3-Jun,245,7/28/92,Clemson,OLB,Stephone Anthony
42607,Jun-00,195,10/16/91,Alabama,WR,DeAndrew White
44065,71,185,7/18/93,Florida State,CB,Javien Elliott
45266,72,233,4/15/94,Oregon State,FB,Ricky Ortiz
35442,4-Jun,300,2/25/88,Oklahoma,DT,Gerald McCoy
35743,73,310,11/18/86,Mississippi State,NT,Kyle Love
38539,3-Jun,238,4/20/91,Boston College,ILB,Luke Kuechly
39964,73,215,12/10/91,Louisiana State,SS,Eric Reid
40013,75,317,6/18/91,Kentucky,G,Larry Warford
42098,11-May,200,7/6/92,Tennessee,P,Michael Palardy
39994,3-Jun,239,8/14/90,Oregon,ILB,Kiko Alonso
41436,3-Jun,300,10/12/89,Boise State,C,Matt Paradis
48541,4-Jun,225,4/19/98,Texas,WR,Lil'Jordan Humphrey
45302,11-May,188,4/10/95,Nevada-Las Vegas,CB,Torry McTyer
41228,77,330,10/21/92,Auburn,OT,Greg Robinson
43411,1-Jun,328,3/6/95,Baylor,NT,Andrew Billings
45226,3-Jun,345,5/2/94,Colorado,NT,Josh Tupou
47972,5-Jun,305,1/18/97,Southeast Missouri,T,Drew Forbes
41483,11-May,190,5/17/92,Oregon,CB,Terrance Mitchell
38571,78,345,9/18/89,Georgia,OT,Cordy Glenn
43388,1-Jun,245,11/6/93,Wisconsin,MLB,Joe Schobert
46136,77,278,10/12/95,Miami,DE,Chad Thomas
45330,2-Jun,200,6/25/94,Iowa,CB,Greg Mabin
38645,71,187,11/15/88,Clemson,CB,Coty Sensabaugh
39374,1-Jun,240,4/17/89,North Texas,FB,Jamize Olawale
40038,71,190,2/1/91,South Florida,CB,Kayvon Webster
43576,70,205,5/23/93,Illinois,RB,Josh Ferguson
45043,4-Jun,245,2/20/94,Louisville,ILB,Josh Harvey-Clemons
45082,4-Jun,262,9/16/94,Arkansas State,OLB,Chris Odom
45532,5-Jun,260,7/16/94,Oklahoma State,TE,Blake Jarwin
46746,2-Jun,205,9/26/95,Portland State,CB,Donovan Olumba
47989,2-Jun,213,12/15/96,North Carolina State,WR,Kelvin Harmon
48684,3-Jun,205,8/24/96,Temple,WR,Ventell Bryant
41748,Jun-00,200,6/23/92,Vanderbilt,S,Kenny Ladler
46699,1-Jun,193,2/20/95,Miami,SS,Dee Delaney
39977,4-Jun,320,3/18/91,Wisconsin,C,Travis Frederick
42654,4-Jun,320,7/26/93,Louisiana State,T,La'el Collins
45057,2-Jun,304,9/21/92,Toledo,DT,Treyvon Hester
37087,4-Jun,257,5/18/90,North Carolina,DE,Robert Quinn
44904,10-May,195,8/31/95,Michigan,CB,Jourdan Lewis
46262,2-Jun,245,1/3/96,Indiana,OLB,Chris Covington
46360,6-Jun,315,9/11/95,Stony Brook,T,Timon Parris
46891,Jun-00,180,3/19/95,Texas Southern,WR,Darvin Kidsy
46817,3-Jun,210,2/7/95,Pittsburgh,WR,Jester Weah
46777,3-Jun,205,1/28/96,Oklahoma State,WR,Chris Lacy
48458,3-Jun,240,11/24/96,"Wayne State, Mich.",OLB,Anthony Pittman
43590,72,240,9/29/94,Rutgers,OLB,Steve Longa
41403,3-Jun,256,6/24/91,Southern California,OLB,Devon Kennard
43746,3-Jun,202,1/18/94,Illinois,WR,Geronimo Allison
35508,8-Jun,321,6/14/87,Hillsdale,T,Jared Veldheer
30842,6-Jun,267,5/19/84,UCLA,TE,Marcedes Lewis
41535,74,308,4/12/91,Ashland,DT,Jamie Meder
29236,11-May,205,3/24/81,Delaware,FS,Mike Adams
42973,10-May,180,6/28/92,Virginia,WR,Darius Jennings
46634,Jun-00,210,8/4/94,Florida Atlantic,K,Greg Joseph
33425,77,305,10/1/85,Southern Mississippi,OT,Chris Clark
45041,3-Jun,301,1/22/95,Florida,DT,Joey Ivie
33341,72,233,7/21/86,Kentucky,ILB,Wesley Woodyard
44900,3-Jun,315,10/13/94,UCLA,DT,Eddie Vanderdoes
45858,9-May,175,9/14/95,James Madison,WR,Rashard Davis
42452,74,216,6/1/92,Central Florida,FS,Clayton Geathers
47927,2-Jun,198,8/2/96,Southern California,CB,Marvell Tell
45317,11-May,217,7/12/94,Stetson University,MLB,Donald Payne
46348,2-Jun,225,1/8/95,South Carolina,MLB,Skai Moore
48226,3-Jun,245,4/12/95,Azusa Pacific,LS,Matt Orzech
37122,75,250,1/30/88,Wisconsin,TE,Lance Kendricks
43464,11-May,221,2/18/94,Akron,OLB,Jatavis Brown
43493,1-Jun,190,8/2/93,Penn State,SS,Jordan Lucas
45579,4-Jun,200,5/28/94,Rutgers,WR,Andre Patton
47913,2-Jun,234,8/15/95,Notre Dame,ILB,Drue Tranquill
41429,5-Jun,321,2/11/91,McGill,G,Laurent Duvernay-Tardif
41945,5-Jun,320,9/30/90,Wisconsin,G,Ryan Groy
46796,4-Jun,272,12/30/95,Buffalo,DE,Demone Harris
29839,1-Jun,235,3/22/83,Georgia,OLB,Thomas Davis
46086,2-Jun,215,8/3/96,Florida State,FS,Derwin James
46426,11-May,178,9/13/95,Florida,K,Eddy Pineiro
47945,2-Jun,235,3/26/97,Southern California,ILB,Cameron Smith
35644,3-Jun,323,6/13/87,North Carolina State,G,Ted Larsen
43345,3-Jun,309,7/11/92,Kansas State,C,Cody Whitehair
43449,73,242,2/8/93,Missouri,MLB,Kentrell Brothers
45205,4-Jun,292,4/21/93,Texas Christian,T,Aviante Collins
48212,1-Jun,166,11/24/96,Eastern Illinois,WR,Alexander Hollins
46771,3-Jun,295,1/24/96,Bucknell,DE,Abdullah Anderson
39212,11-May,220,1/26/90,Mississippi,RB,Brandon Bolden
41354,73,200,6/19/91,Liberty,CB,Walt Aikens
43452,1-Jun,188,7/4/93,California,WR,Trevor Davis
46454,11-May,214,8/23/95,Alcorn State,RB,De'Lance Turner
38555,3-Jun,260,3/12/90,Alabama,OLB,Dont'a Hightower
48468,Jun-00,190,6/16/97,Northwestern,SS,Montre Hartage
34485,11-May,215,8/19/87,Oregon,SS,Patrick Chung
45247,5-Jun,313,2/2/94,West Virginia,G,Adam Pankey
37213,6-Jun,335,5/6/88,Texas Christian,T,Marcus Cannon
48593,4-Jun,240,7/9/95,Akron,DE,Jamal Davis
42468,72,218,8/27/91,Southern California,RB,Javorius Allen
43488,3-Jun,205,4/17/94,Mississippi,WR,Cody Core
43719,3-Jun,223,8/5/93,Washington,TE,Joshua Perkins
46509,1-Jun,210,8/8/95,Fresno State,WR,Da'Mari Scott
48113,73,232,3/5/97,Texas-San Antonio,LB,Josiah Tauaefa
38606,5-Jun,335,8/19/89,"Miami, O.",G,Brandon Brooks
46645,2-Jun,296,10/7/94,South Florida,DT,Bruce Hector
47805,5-Jun,315,10/3/95,Washington State,T,Andre Dillard
41285,75,222,10/10/92,Indiana,WR,Cody Latimer
44889,5-Jun,265,6/14/95,Texas A&M,DE,Daeshon Hall
41253,1-Jun,211,8/30/92,Washington State,ILB,Deone Bucannon
37090,8-Jun,325,4/12/88,Colorado,T,Nate Solder
43964,4-Jun,308,4/4/93,Vanderbilt,C,Spencer Pulley
46966,75,248,12/30/95,Northwestern,TE,Garrett Dickerson
45022,3-Jun,210,4/2/95,Georgia State,WR,Robert Davis
37178,75,259,9/6/88,Texas,OLB,Sam Acho
40191,72,206,5/6/91,Central Florida,FS,Kemal Ishmael
35764,71,214,8/4/88,South Carolina,FS,Darian Stewart
40064,3-Jun,300,6/24/90,James Madison,G,Earl Watford
42450,10-May,192,12/18/91,East Carolina,WR,Justin Hardy
42931,3-Jun,235,1/10/92,Ohio State,RB,Rod Smith
45986,1-Jun,213,4/19/95,California-Davis,P,Colby Wadman
48170,5-Jun,295,8/4/96,Lindenwood,DE,Jonathan Harris
46297,4-Jun,215,9/16/94,Oklahoma State,WR,Marcell Ateman
46109,4-Jun,216,10/10/95,Southern Methodist,WR,Courtland Sutton
46245,10-May,205,10/4/96,Tennessee,RB,John Kelly
46286,1-Jun,223,7/26/95,Washington,LB,Keishawn Bierria
46300,1-Jun,219,5/10/96,Texas Christian,ILB,Travin Howard
48786,6-Jun,319,6/21/97,Middle Tennessee,T,Chandler Brewer
43761,9-May,158,1/28/94,Boise State,CB,Donte Deayon
45002,1-Jun,295,11/6/94,Tulane,DT,Tanzel Smart
40743,75,204,1/8/90,Clemson,WR,Jaron Brown
41411,Jun-00,219,2/27/91,Virginia Tech,FS,Antone Exum
42592,1-Jun,215,8/29/92,San Jose State,CB,Akeem King
42718,10-May,197,4/9/92,Purdue,RB,Raheem Mostert
45616,4-Jun,254,11/14/94,Texas,TE,Tyrone Swoopes
32221,5-Jun,295,8/30/84,Central Michigan,T,Joe Staley
38636,70,225,12/2/89,Utah State,RB,Robert Turbin
44044,4-Jun,295,11/11/92,Texas Tech,DE,Branden Jackson
45614,3-Jun,302,7/6/93,Purdue,G,Jordan Roos
46915,6-Jun,258,12/13/92,Southeastern Oklahoma,TE,Codey McElroy
48742,68,178,12/7/94,Illinois State,WR,Spencer Schnell
30412,73,245,5/31/83,California,OLB,Lorenzo Alexander
39960,2-Jun,318,12/20/89,Utah,DT,Star Lotulelei
47853,8-May,200,8/19/97,Memphis,RB,Darrell Henderson
45636,6-Jun,275,11/15/94,Nevada-Las Vegas,DE,Jeremiah Valoaga
43583,1-Jun,305,7/23/93,Oregon State,DT,Kyle Peko
46476,4-Jun,260,9/21/94,Vanderbilt,DE,Jonathan Wynn
46179,11-May,205,10/16/96,Wisconsin,CB,Nick Nelson
48225,4-Jun,335,2/20/96,Alabama,G,Lester Cotton
45573,10-May,200,5/17/95,"Western State, Colo.",RB,Austin Ekeler
43090,4-Jun,205,2/12/92,Western Oregon,WR,Tyrell Williams
45347,72,227,12/15/94,Oklahoma,ILB,Ahmad Thomas
48504,11-May,195,10/29/96,Boston College,WR,Michael Walker
47923,11-May,220,10/30/96,Temple,RB,Ryquell Armstead
46619,2-Jun,280,3/24/96,Indiana,DE,Robert McCray
44827,1-Jun,212,4/2/96,Ohio State,FS,Malik Hooker
42411,76,252,10/1/91,Miami,TE,Clive Walford
44921,3-Jun,246,7/2/93,Wisconsin,OLB,Vince Biegel
35512,77,340,6/14/86,Mississippi,G,John Jerry
40062,11-May,190,5/3/90,William & Mary,CB,B.W. Webb
